prev2_op,prev1_op,curr_op,next1_op,next2_op,op1,op2,is_alu,is_branch,is_mem,mem_read,mem_write,has_imm,reg_dependency,t_states,diagnostic_label
CALL,SHR,LEA,CALL,PUSH,[BX],BP,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
SHR,LEA,CALL,PUSH,DEC,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,CALL,PUSH,DEC,XOR,DI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
CALL,PUSH,DEC,XOR,LEA,SP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,DEC,XOR,LEA,RET,[DI],CX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
DEC,XOR,LEA,RET,CALL,[DI],DI,0,0,1,0,1,0,1,10.0,MEMORY_BOUND
XOR,LEA,RET,CALL,RET,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,RET,CALL,RET,TEST,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,CALL,RET,TEST,RET,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
CALL,RET,TEST,RET,SHL,[BX],BP,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
RET,TEST,RET,SHL,DEC,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,RET,SHL,DEC,RET,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,SHL,DEC,RET,OR,BX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,DEC,RET,OR,LEA,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,RET,OR,LEA,OR,[BX],DI,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
RET,OR,LEA,OR,ADD,AX,SP,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
OR,LEA,OR,ADD,LEA,AX,0002H,1,0,0,0,0,1,1,4.0,DATA_DEPENDENCY
LEA,OR,ADD,LEA,AND,AX,BP,1,0,0,0,0,0,1,4.0,DATA_DEPENDENCY
OR,ADD,LEA,AND,NOP,[BX],BP,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
ADD,LEA,AND,NOP,AND,DX,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
LEA,AND,NOP,AND,AND,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,NOP,AND,AND,JNE,SI,DX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
NOP,AND,AND,JNE,XOR,AX,BX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,AND,JNE,XOR,NOP,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,JNE,XOR,NOP,DIV,AX,DX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,XOR,NOP,DIV,SHL,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,NOP,DIV,SHL,ADD,DI,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
NOP,DIV,SHL,ADD,OR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DIV,SHL,ADD,OR,LEA,[DI],BP,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
SHL,ADD,OR,LEA,NOP,BP,0001H,1,0,0,0,0,1,1,4.0,DATA_DEPENDENCY
ADD,OR,LEA,NOP,SUB,CX,1234H,0,0,1,0,0,1,0,6.0,ALU_OPTIMAL
OR,LEA,NOP,SUB,NOP,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,NOP,SUB,NOP,ADD,[BX],SI,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
NOP,SUB,NOP,ADD,MOV,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SUB,NOP,ADD,MOV,XOR,DX,0001H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
NOP,ADD,MOV,XOR,SHR,CX,00FFH,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
ADD,MOV,XOR,SHR,INC,DX,[BP],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
MOV,XOR,SHR,INC,DIV,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,SHR,INC,DIV,DEC,SI,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,INC,DIV,DEC,MUL,[DI],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
INC,DIV,DEC,MUL,CMP,BP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DIV,DEC,MUL,CMP,SHR,[SI],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
DEC,MUL,CMP,SHR,ADD,CX,0002H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
MUL,CMP,SHR,ADD,LEA,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CMP,SHR,ADD,LEA,TEST,DX,[BP],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
SHR,ADD,LEA,TEST,MUL,[DI],SP,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
ADD,LEA,TEST,MUL,DEC,[DI],BX,0,0,1,0,1,0,1,10.0,MEMORY_BOUND
LEA,TEST,MUL,DEC,NOP,BX,,1,0,0,0,0,0,1,122.0,DATA_DEPENDENCY
TEST,MUL,DEC,NOP,ADD,[DI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
MUL,DEC,NOP,ADD,CMP,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,NOP,ADD,CMP,POP,[BP],AX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
NOP,ADD,CMP,POP,SHR,DI,[DI],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
ADD,CMP,POP,SHR,JNE,[DI],,0,0,1,0,1,0,1,10.0,MEMORY_BOUND
CMP,POP,SHR,JNE,LEA,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,SHR,JNE,LEA,ADD,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,JNE,LEA,ADD,RET,BX,AX,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
JNE,LEA,ADD,RET,CMP,DX,SI,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,ADD,RET,CMP,XOR,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,RET,CMP,XOR,XOR,BP,DI,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,CMP,XOR,XOR,INC,DX,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
CMP,XOR,XOR,INC,CALL,SP,SI,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,XOR,INC,CALL,JMP,BP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,INC,CALL,JMP,RET,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,CALL,JMP,RET,SUB,SHORT_LABEL,,0,1,0,0,0,0,1,4.0,DATA_DEPENDENCY
CALL,JMP,RET,SUB,SHL,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JMP,RET,SUB,SHL,PUSH,DX,AX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,SUB,SHL,PUSH,SHL,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SUB,SHL,PUSH,SHL,INT,SP,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
SHL,PUSH,SHL,INT,XOR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,SHL,INT,XOR,NOP,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,INT,XOR,NOP,OR,SP,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
INT,XOR,NOP,OR,INT,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,NOP,OR,INT,JMP,SP,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
NOP,OR,INT,JMP,DEC,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,INT,JMP,DEC,DIV,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
INT,JMP,DEC,DIV,CALL,[BX],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
JMP,DEC,DIV,CALL,MOV,DI,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
DEC,DIV,CALL,MOV,LEA,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
DIV,CALL,MOV,LEA,SHL,SI,1234H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
CALL,MOV,LEA,SHL,INT,SI,SI,0,0,1,0,0,0,1,8.0,DATA_DEPENDENCY
MOV,LEA,SHL,INT,RET,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,SHL,INT,RET,MUL,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,INT,RET,MUL,SUB,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
INT,RET,MUL,SUB,SHR,CX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
RET,MUL,SUB,SHR,LEA,SP,[DI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
MUL,SUB,SHR,LEA,DIV,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SUB,SHR,LEA,DIV,NOP,[BP],DI,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
SHR,LEA,DIV,NOP,XOR,[DI],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
LEA,DIV,NOP,XOR,MOV,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DIV,NOP,XOR,MOV,SHR,SP,BP,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
NOP,XOR,MOV,SHR,OR,DX,00FFH,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
XOR,MOV,SHR,OR,OR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MOV,SHR,OR,OR,JMP,BP,CX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,OR,OR,JMP,CMP,BX,SI,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,OR,JMP,CMP,MOV,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,JMP,CMP,MOV,TEST,BP,[DI],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
JMP,CMP,MOV,TEST,INC,DX,BX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CMP,MOV,TEST,INC,DEC,SI,[DI],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
MOV,TEST,INC,DEC,SUB,[DI],,1,0,1,0,1,0,1,10.0,MEMORY_BOUND
TEST,INC,DEC,SUB,MUL,DX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,DEC,SUB,MUL,XOR,SI,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
DEC,SUB,MUL,XOR,JNE,[BP],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
SUB,MUL,XOR,JNE,TEST,BX,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
MUL,XOR,JNE,TEST,MOV,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,JNE,TEST,MOV,SUB,[SI],AX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
JNE,TEST,MOV,SUB,CMP,[SI],DX,0,0,1,0,1,0,1,10.0,MEMORY_BOUND
TEST,MOV,SUB,CMP,CMP,CX,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
MOV,SUB,CMP,CMP,RET,CX,[SI],0,0,1,1,0,0,1,8.0,MEMORY_BOUND
SUB,CMP,CMP,RET,JZ,AX,[BP],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
CMP,CMP,RET,JZ,JZ,,,0,1,0,0,0,0,0,18.0,ALU_OPTIMAL
CMP,RET,JZ,JZ,XOR,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,JZ,JZ,XOR,DIV,FAR_LABEL,,0,1,0,0,0,0,1,4.0,DATA_DEPENDENCY
JZ,JZ,XOR,DIV,PUSH,DI,[BP],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
JZ,XOR,DIV,PUSH,XOR,BX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
XOR,DIV,PUSH,XOR,JNE,BX,,0,0,1,0,0,0,1,8.0,DATA_DEPENDENCY
DIV,PUSH,XOR,JNE,XOR,[BX],DX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
PUSH,XOR,JNE,XOR,SHR,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,JNE,XOR,SHR,CALL,AX,BX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,XOR,SHR,CALL,PUSH,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,SHR,CALL,PUSH,CMP,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,CALL,PUSH,CMP,DEC,BX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
CALL,PUSH,CMP,DEC,TEST,AX,AX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,CMP,DEC,TEST,ADD,BP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CMP,DEC,TEST,ADD,OR,CX,00FFH,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
DEC,TEST,ADD,OR,CMP,BP,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
TEST,ADD,OR,CMP,NOP,[BP],DX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
ADD,OR,CMP,NOP,SUB,DI,DX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,CMP,NOP,SUB,RET,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CMP,NOP,SUB,RET,XOR,BP,[DI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
NOP,SUB,RET,XOR,AND,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SUB,RET,XOR,AND,OR,BX,1234H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
RET,XOR,AND,OR,LEA,BP,00FFH,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
XOR,AND,OR,LEA,JNE,AX,[DI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
AND,OR,LEA,JNE,SUB,DI,CX,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
OR,LEA,JNE,SUB,DIV,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,JNE,SUB,DIV,NOP,[BP],AX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
JNE,SUB,DIV,NOP,JNE,AX,,1,0,0,0,0,0,1,122.0,DATA_DEPENDENCY
SUB,DIV,NOP,JNE,DEC,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DIV,NOP,JNE,DEC,JNE,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
NOP,JNE,DEC,JNE,ADD,[SI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
JNE,DEC,JNE,ADD,JMP,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,JNE,ADD,JMP,ADD,DI,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
JNE,ADD,JMP,ADD,DIV,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,JMP,ADD,DIV,PUSH,BX,00FFH,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
JMP,ADD,DIV,PUSH,INT,BX,,1,0,0,0,0,0,1,122.0,DATA_DEPENDENCY
ADD,DIV,PUSH,INT,AND,DI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
DIV,PUSH,INT,AND,AND,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,INT,AND,AND,JNE,DX,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
INT,AND,AND,JNE,MOV,SI,[BP],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
AND,AND,JNE,MOV,XOR,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,JNE,MOV,XOR,POP,SP,[SI],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
JNE,MOV,XOR,POP,CALL,SI,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
MOV,XOR,POP,CALL,INC,AX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
XOR,POP,CALL,INC,INC,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
POP,CALL,INC,INC,SHR,DX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CALL,INC,INC,SHR,TEST,SP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,INC,SHR,TEST,PUSH,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,SHR,TEST,PUSH,JZ,BX,AX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,TEST,PUSH,JZ,NOP,[DI],,0,0,1,1,0,0,0,6.0,MEMORY_BOUND
TEST,PUSH,JZ,NOP,RET,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,JZ,NOP,RET,SHL,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,NOP,RET,SHL,TEST,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
NOP,RET,SHL,TEST,CALL,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,SHL,TEST,CALL,MOV,SP,[BP],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
SHL,TEST,CALL,MOV,SUB,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,CALL,MOV,SUB,SUB,BP,AX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CALL,MOV,SUB,SUB,POP,DI,[DI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
MOV,SUB,SUB,POP,PUSH,[BP],AX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
SUB,SUB,POP,PUSH,INC,[SI],,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
SUB,POP,PUSH,INC,JMP,BX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
POP,PUSH,INC,JMP,JNE,[DI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
PUSH,INC,JMP,JNE,SHL,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,JMP,JNE,SHL,TEST,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JMP,JNE,SHL,TEST,SHR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,SHL,TEST,SHR,MUL,BX,SP,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,TEST,SHR,MUL,DEC,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,SHR,MUL,DEC,INT,CX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
SHR,MUL,DEC,INT,XOR,[SI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
MUL,DEC,INT,XOR,OR,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,INT,XOR,OR,JZ,BP,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
INT,XOR,OR,JZ,INT,[BX],DX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
XOR,OR,JZ,INT,XOR,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,JZ,INT,XOR,LEA,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,INT,XOR,LEA,DEC,[DI],BP,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
INT,XOR,LEA,DEC,DIV,SP,[BP],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
XOR,LEA,DEC,DIV,DEC,[DI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
LEA,DEC,DIV,DEC,OR,CX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
DEC,DIV,DEC,OR,SHR,CX,,1,0,0,0,0,0,1,4.0,DATA_DEPENDENCY
DIV,DEC,OR,SHR,PUSH,[BP],CX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
DEC,OR,SHR,PUSH,ADD,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,SHR,PUSH,ADD,DIV,DI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
SHR,PUSH,ADD,DIV,DEC,CX,DX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,ADD,DIV,DEC,DIV,[BX],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
ADD,DIV,DEC,DIV,PUSH,DI,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DIV,DEC,DIV,PUSH,RET,BP,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
DEC,DIV,PUSH,RET,XOR,SI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
DIV,PUSH,RET,XOR,AND,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,RET,XOR,AND,OR,[BX],DX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
RET,XOR,AND,OR,LEA,DI,SP,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,AND,OR,LEA,MOV,[SI],SI,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
AND,OR,LEA,MOV,AND,BX,DX,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
OR,LEA,MOV,AND,CMP,SP,[BP],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
LEA,MOV,AND,CMP,NOP,BX,DI,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MOV,AND,CMP,NOP,CALL,AX,0001H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
AND,CMP,NOP,CALL,MUL,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CMP,NOP,CALL,MUL,LEA,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
NOP,CALL,MUL,LEA,MOV,CX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
CALL,MUL,LEA,MOV,MUL,DI,0002H,0,0,1,0,0,1,0,6.0,ALU_OPTIMAL
MUL,LEA,MOV,MUL,MUL,DI,0001H,0,0,0,0,0,1,1,4.0,DATA_DEPENDENCY
LEA,MOV,MUL,MUL,POP,[BX],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
MOV,MUL,MUL,POP,MUL,AX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
MUL,MUL,POP,MUL,SHR,[BX],,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
MUL,POP,MUL,SHR,DEC,[SI],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
POP,MUL,SHR,DEC,SHL,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,SHR,DEC,SHL,ADD,BP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,DEC,SHL,ADD,CALL,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,SHL,ADD,CALL,CALL,DI,00FFH,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
SHL,ADD,CALL,CALL,DEC,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,CALL,CALL,DEC,CMP,SHORT_LABEL,,0,1,0,0,0,0,1,4.0,DATA_DEPENDENCY
CALL,CALL,DEC,CMP,SHL,BP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CALL,DEC,CMP,SHL,MUL,DX,DX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,CMP,SHL,MUL,AND,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CMP,SHL,MUL,AND,DIV,[SI],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
SHL,MUL,AND,DIV,LEA,SI,1234H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
MUL,AND,DIV,LEA,ADD,[DI],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
AND,DIV,LEA,ADD,POP,SP,DX,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
DIV,LEA,ADD,POP,AND,[BX],DI,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
LEA,ADD,POP,AND,MUL,DX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
ADD,POP,AND,MUL,JNE,CX,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
POP,AND,MUL,JNE,XOR,BX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
AND,MUL,JNE,XOR,ADD,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,JNE,XOR,ADD,ADD,DI,BX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,XOR,ADD,ADD,JNE,CX,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
XOR,ADD,ADD,JNE,JMP,[SI],BX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
ADD,ADD,JNE,JMP,JNE,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,JNE,JMP,JNE,MOV,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,JMP,JNE,MOV,POP,SHORT_LABEL,,0,1,0,0,0,0,1,4.0,DATA_DEPENDENCY
JMP,JNE,MOV,POP,TEST,DI,[BP],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
JNE,MOV,POP,TEST,TEST,DX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
MOV,POP,TEST,TEST,POP,[DI],BP,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
POP,TEST,TEST,POP,PUSH,BP,CX,0,0,0,0,0,0,1,4.0,DATA_DEPENDENCY
TEST,TEST,POP,PUSH,JMP,CX,,0,0,1,0,0,0,1,8.0,DATA_DEPENDENCY
TEST,POP,PUSH,JMP,JZ,SP,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
POP,PUSH,JMP,JZ,AND,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,JMP,JZ,AND,AND,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JMP,JZ,AND,AND,PUSH,SP,[BP],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
JZ,AND,AND,PUSH,NOP,BX,BX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,AND,PUSH,NOP,INC,[BX],,0,0,1,1,0,0,0,6.0,MEMORY_BOUND
AND,PUSH,NOP,INC,MOV,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,NOP,INC,MOV,AND,BP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
NOP,INC,MOV,AND,CMP,BX,SI,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,MOV,AND,CMP,ADD,CX,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
MOV,AND,CMP,ADD,MUL,BP,00FFH,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
AND,CMP,ADD,MUL,AND,BX,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
